id,bubble_id,last_synced_at,created_at,updated_at,total_amount,created_date,record_month,linked_user,modified_date,linked_invoice,created_by,all_full_on_date,achieved_tier_bonus
321,1736327464265x894482438340328300,2025-09-12T07:48:59.584Z,2025-09-12T07:48:59.584Z,2025-09-12T07:48:59.584Z,55000,2025-01-08T09:11:04.279Z,2024-11-01 00:00:00+00,1695894230041x154962290574647280,2025-06-23T07:32:38.697Z,"[""1730786478789x116974232405278720"", ""1730788677207x328949175196319740""]",non_authenticated_user_eternalgy_live,2025-06-18T16:00:00.000Z,
322,1736327464973x765630096808303400,2025-09-12T07:48:59.587Z,2025-09-12T07:48:59.587Z,2025-09-12T07:48:59.587Z,29780,2025-01-08T09:11:04.979Z,2024-10-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:05.281Z,"[""1729398421438x596095964486565900""]",non_authenticated_user_eternalgy_live,2024-12-02T08:30:02.426Z,
323,1736327465775x629197812266885800,2025-09-12T07:48:59.596Z,2025-09-12T07:48:59.596Z,2025-09-12T07:48:59.596Z,61634.9,2025-01-08T09:11:05.791Z,2024-09-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:06.200Z,"[""1726892417017x781954571610095600"", ""1727006960674x144898152765849600""]",non_authenticated_user_eternalgy_live,2024-11-25T07:34:12.011Z,
324,1736327466573x686558864308114200,2025-09-12T07:48:59.606Z,2025-09-12T07:48:59.606Z,2025-09-12T07:48:59.606Z,44000,2025-01-08T09:11:06.581Z,2024-08-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:06.878Z,"[""1725095348426x661735216845422600""]",non_authenticated_user_eternalgy_live,2024-10-11T05:19:40.092Z,
325,1736327467127x669030419812023400,2025-09-12T07:48:59.610Z,2025-09-12T07:48:59.610Z,2025-09-12T07:48:59.610Z,44000,2025-01-08T09:11:07.134Z,2024-07-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:07.339Z,"[""1721373056887x337512106066182140""]",non_authenticated_user_eternalgy_live,2024-08-20T05:42:44.275Z,
326,1736327467583x457274566408657700,2025-09-12T07:48:59.615Z,2025-09-12T07:48:59.615Z,2025-09-12T07:48:59.615Z,46498,2025-01-08T09:11:07.589Z,2024-06-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:07.861Z,"[""1718602070765x175636448878002180""]",non_authenticated_user_eternalgy_live,2024-07-31T05:28:08.245Z,
328,1736327468556x603165981696633900,2025-09-12T07:48:59.624Z,2025-09-12T07:48:59.624Z,2025-09-12T07:48:59.624Z,,2025-01-08T09:11:08.565Z,2024-04-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:08.725Z,,non_authenticated_user_eternalgy_live,,
329,1736327468996x674919055527172500,2025-09-12T07:48:59.630Z,2025-09-12T07:48:59.630Z,2025-09-12T07:48:59.630Z,,2025-01-08T09:11:09.002Z,2024-03-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:09.065Z,,non_authenticated_user_eternalgy_live,,
330,1736327469320x421740633398660160,2025-09-12T07:48:59.634Z,2025-09-12T07:48:59.634Z,2025-09-12T07:48:59.634Z,,2025-01-08T09:11:09.327Z,2024-02-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:09.394Z,,non_authenticated_user_eternalgy_live,,
331,1736327469666x362894422449338430,2025-09-12T07:48:59.639Z,2025-09-12T07:48:59.639Z,2025-09-12T07:48:59.639Z,,2025-01-08T09:11:09.674Z,2024-01-01 00:00:00+00,1695894230041x154962290574647280,2025-01-08T09:11:09.749Z,,non_authenticated_user_eternalgy_live,,
332,1736327481793x241173316513424900,2025-09-12T07:48:59.646Z,2025-09-12T07:48:59.646Z,2025-09-12T07:48:59.646Z,,2025-01-08T09:11:21.798Z,2024-12-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:21.878Z,,non_authenticated_user_eternalgy_live,,
333,1736327482219x343510386479279000,2025-09-12T07:48:59.657Z,2025-09-12T07:48:59.657Z,2025-09-12T07:48:59.657Z,,2025-01-08T09:11:22.226Z,2024-11-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:22.318Z,,non_authenticated_user_eternalgy_live,,
334,1736327482648x872094770553113000,2025-09-12T07:48:59.661Z,2025-09-12T07:48:59.661Z,2025-09-12T07:48:59.661Z,3700,2025-01-08T09:11:22.654Z,2024-10-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:22.982Z,"[""1729757002273x246948506837975040""]",non_authenticated_user_eternalgy_live,2024-10-24T08:52:58.908Z,
335,1736327483246x698798478333733100,2025-09-12T07:48:59.664Z,2025-09-12T07:48:59.664Z,2025-09-12T07:48:59.664Z,,2025-01-08T09:11:23.253Z,2024-09-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:23.358Z,,non_authenticated_user_eternalgy_live,,
336,1736327484367x511504592864412160,2025-09-12T07:48:59.669Z,2025-09-12T07:48:59.669Z,2025-09-12T07:48:59.669Z,,2025-01-08T09:11:24.373Z,2024-08-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:24.568Z,,non_authenticated_user_eternalgy_live,,
337,1736327485012x253594347812591300,2025-09-12T07:48:59.673Z,2025-09-12T07:48:59.673Z,2025-09-12T07:48:59.673Z,30300,2025-01-08T09:11:25.047Z,2024-07-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:25.524Z,"[""1719375918880x315004455852441600""]",non_authenticated_user_eternalgy_live,2024-08-15T16:06:19.955Z,
338,1736327485833x990744562294544500,2025-09-12T07:48:59.678Z,2025-09-12T07:48:59.678Z,2025-09-12T07:48:59.678Z,43800,2025-01-08T09:11:25.838Z,2024-06-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:26.125Z,"[""1715836590634x448272577686143000""]",non_authenticated_user_eternalgy_live,2024-06-20T09:23:46.065Z,
339,1736327486454x671682080291331440,2025-09-12T07:48:59.682Z,2025-09-12T07:48:59.682Z,2025-09-12T07:48:59.682Z,66400,2025-01-08T09:11:26.460Z,2024-05-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:26.739Z,"[""1714537635844x351747467721834500"", ""1714710851081x470769753790349300""]",non_authenticated_user_eternalgy_live,2024-08-13T09:05:31.119Z,
340,1736327486992x709559466780019100,2025-09-12T07:48:59.687Z,2025-09-12T07:48:59.687Z,2025-09-12T07:48:59.687Z,32200,2025-01-08T09:11:26.998Z,2024-04-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:27.214Z,"[""1711966608770x116316236996935680""]",non_authenticated_user_eternalgy_live,2024-11-20T04:05:07.219Z,
341,1736327487480x425166550961766800,2025-09-12T07:48:59.697Z,2025-09-12T07:48:59.697Z,2025-09-12T07:48:59.697Z,,2025-01-08T09:11:27.487Z,2024-03-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:27.577Z,,non_authenticated_user_eternalgy_live,,
342,1736327487928x429956059187029950,2025-09-12T07:48:59.704Z,2025-09-12T07:48:59.704Z,2025-09-12T07:48:59.704Z,,2025-01-08T09:11:27.933Z,2024-02-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:28.098Z,,non_authenticated_user_eternalgy_live,,
343,1736327488440x609440122458861700,2025-09-12T07:48:59.709Z,2025-09-12T07:48:59.709Z,2025-09-12T07:48:59.709Z,,2025-01-08T09:11:28.450Z,2024-01-01 00:00:00+00,1696404472159x854046987136223200,2025-01-08T09:11:28.505Z,,non_authenticated_user_eternalgy_live,,
344,1736327495845x639545788022379800,2025-09-12T07:48:59.713Z,2025-09-12T07:48:59.713Z,2025-09-12T07:48:59.713Z,83809.2,2025-01-08T09:11:35.852Z,2024-12-01 00:00:00+00,1705307099732x697874359489149200,2025-03-05T00:47:31.949Z,"[""1734769152053x478519121621811200"", ""1735369689588x404675551090704400"", ""1735496099055x222635677859184640""]",non_authenticated_user_eternalgy_live,2025-03-03T16:00:00.000Z,
345,1736327496281x950866611948168000,2025-09-12T07:48:59.731Z,2025-09-12T07:48:59.731Z,2025-09-12T07:48:59.731Z,52860,2025-01-08T09:11:36.290Z,2024-11-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:36.376Z,"[""1728996060404x395914591590940700"", ""1731305916240x463603018438803460""]",non_authenticated_user_eternalgy_live,,
346,1736327496779x241769248126634460,2025-09-12T07:48:59.742Z,2025-09-12T07:48:59.742Z,2025-09-12T07:48:59.742Z,21000,2025-01-08T09:11:36.785Z,2024-10-01 00:00:00+00,1705307099732x697874359489149200,2025-01-27T00:16:19.812Z,"[""1728889581913x449971450905886700""]",non_authenticated_user_eternalgy_live,2025-01-25T16:00:00.000Z,
347,1736327497220x166497100121420830,2025-09-12T07:48:59.748Z,2025-09-12T07:48:59.748Z,2025-09-12T07:48:59.748Z,,2025-01-08T09:11:37.228Z,2024-09-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:37.291Z,,non_authenticated_user_eternalgy_live,,
348,1736327497564x539631431662981360,2025-09-12T07:48:59.751Z,2025-09-12T07:48:59.751Z,2025-09-12T07:48:59.751Z,43000,2025-01-08T09:11:37.571Z,2024-08-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:37.834Z,"[""1723539934586x871286131956121600""]",non_authenticated_user_eternalgy_live,2024-12-27T16:00:00.000Z,
349,1736327498057x244416821002045440,2025-09-12T07:48:59.759Z,2025-09-12T07:48:59.759Z,2025-09-12T07:48:59.759Z,,2025-01-08T09:11:38.064Z,2024-07-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:38.127Z,,non_authenticated_user_eternalgy_live,,
350,1736327498526x728758979742765200,2025-09-12T07:48:59.763Z,2025-09-12T07:48:59.763Z,2025-09-12T07:48:59.763Z,43900,2025-01-08T09:11:38.545Z,2024-06-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:38.968Z,"[""1718356426675x233442589337714700""]",non_authenticated_user_eternalgy_live,2024-08-26T10:14:44.553Z,
351,1736327499410x163554580767117700,2025-09-12T07:49:00.448Z,2025-09-12T07:49:00.448Z,2025-09-12T07:49:00.448Z,46165,2025-01-08T09:11:39.422Z,2024-05-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:39.918Z,"[""1714708691006x329294027643944960""]",non_authenticated_user_eternalgy_live,2024-09-09T07:59:36.636Z,
352,1736327500136x854166960390114700,2025-09-12T07:49:00.454Z,2025-09-12T07:49:00.454Z,2025-09-12T07:49:00.454Z,,2025-01-08T09:11:40.141Z,2024-04-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:40.212Z,,non_authenticated_user_eternalgy_live,,
353,1736327500528x594049688891511400,2025-09-12T07:49:00.469Z,2025-09-12T07:49:00.469Z,2025-09-12T07:49:00.469Z,,2025-01-08T09:11:40.532Z,2024-03-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:40.660Z,,non_authenticated_user_eternalgy_live,,
354,1736327500970x912875163963709200,2025-09-12T07:49:00.480Z,2025-09-12T07:49:00.480Z,2025-09-12T07:49:00.480Z,,2025-01-08T09:11:40.976Z,2024-02-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:41.056Z,,non_authenticated_user_eternalgy_live,,
355,1736327501331x981016883071921300,2025-09-12T07:49:00.500Z,2025-09-12T07:49:00.500Z,2025-09-12T07:49:00.500Z,,2025-01-08T09:11:41.335Z,2024-01-01 00:00:00+00,1705307099732x697874359489149200,2025-01-08T09:11:41.428Z,,non_authenticated_user_eternalgy_live,,
356,1736328196984x570833388336241100,2025-09-12T07:49:00.508Z,2025-09-12T07:49:00.508Z,2025-09-12T07:49:00.508Z,26550,2025-01-08T09:23:16.991Z,2024-12-01 00:00:00+00,1705563141330x492993487092111100,2025-02-20T09:47:17.391Z,"[""1732960659429x643227967372132400""]",non_authenticated_user_eternalgy_live,2025-02-18T16:00:00.000Z,
357,1736328197406x355805211257129700,2025-09-12T07:49:00.524Z,2025-09-12T07:49:00.524Z,2025-09-12T07:49:00.524Z,36400,2025-01-08T09:23:17.412Z,2024-11-01 00:00:00+00,1705563141330x492993487092111100,2025-02-04T02:39:50.463Z,"[""1730458980597x596227164830957600""]",non_authenticated_user_eternalgy_live,2025-01-20T16:00:00.000Z,
358,1736328197800x478852192637700300,2025-09-12T07:49:00.536Z,2025-09-12T07:49:00.536Z,2025-09-12T07:49:00.536Z,,2025-01-08T09:23:17.805Z,2024-10-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:17.894Z,,non_authenticated_user_eternalgy_live,,
359,1736328198179x535897453544112300,2025-09-12T07:49:00.543Z,2025-09-12T07:49:00.543Z,2025-09-12T07:49:00.543Z,29683.03,2025-01-08T09:23:18.186Z,2024-09-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:18.274Z,"[""1727077817087x990509405327851500""]",non_authenticated_user_eternalgy_live,,
360,1736328198639x558529748323831200,2025-09-12T07:49:00.546Z,2025-09-12T07:49:00.546Z,2025-09-12T07:49:00.546Z,22671.24,2025-01-08T09:23:18.645Z,2024-08-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:18.980Z,"[""1722671675115x920032047224586200""]",non_authenticated_user_eternalgy_live,2024-09-04T08:56:52.763Z,
361,1736328199273x946676833133792600,2025-09-12T07:49:00.563Z,2025-09-12T07:49:00.563Z,2025-09-12T07:49:00.563Z,,2025-01-08T09:23:19.292Z,2024-07-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:19.401Z,,non_authenticated_user_eternalgy_live,,
362,1736328199722x278831017763303550,2025-09-12T07:49:00.567Z,2025-09-12T07:49:00.567Z,2025-09-12T07:49:00.567Z,,2025-01-08T09:23:19.727Z,2024-06-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:19.830Z,,non_authenticated_user_eternalgy_live,,
363,1736328200154x779835181951379600,2025-09-12T07:49:00.572Z,2025-09-12T07:49:00.572Z,2025-09-12T07:49:00.572Z,,2025-01-08T09:23:20.160Z,2024-05-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:20.243Z,,non_authenticated_user_eternalgy_live,,
364,1736328200508x587332366881068200,2025-09-12T07:49:00.582Z,2025-09-12T07:49:00.582Z,2025-09-12T07:49:00.582Z,26200,2025-01-08T09:23:20.514Z,2024-04-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:20.718Z,"[""1712219459226x496588742511820800""]",non_authenticated_user_eternalgy_live,2024-07-03T04:38:18.704Z,
365,1736328200952x507101660032771600,2025-09-12T07:49:00.592Z,2025-09-12T07:49:00.592Z,2025-09-12T07:49:00.592Z,20386,2025-01-08T09:23:20.958Z,2024-03-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:21.219Z,"[""1708684145875x865115300480942100""]",non_authenticated_user_eternalgy_live,2024-06-12T02:17:26.779Z,
366,1736328202058x472351907829085200,2025-09-12T07:49:00.599Z,2025-09-12T07:49:00.599Z,2025-09-12T07:49:00.599Z,,2025-01-08T09:23:22.102Z,2024-02-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:22.639Z,,non_authenticated_user_eternalgy_live,,
367,1736328203511x422676869320505860,2025-09-12T07:49:00.607Z,2025-09-12T07:49:00.607Z,2025-09-12T07:49:00.607Z,,2025-01-08T09:23:23.522Z,2024-01-01 00:00:00+00,1705563141330x492993487092111100,2025-01-08T09:23:23.602Z,,non_authenticated_user_eternalgy_live,,
368,1736328214142x448447917912087040,2025-09-12T07:49:00.619Z,2025-09-12T07:49:00.619Z,2025-09-12T07:49:00.619Z,39100,2025-01-08T09:23:34.149Z,2024-12-01 00:00:00+00,1705310368576x495044364446539650,2025-02-28T00:45:53.282Z,"[""1734399387222x440085472108085250""]",non_authenticated_user_eternalgy_live,2025-02-26T16:00:00.000Z,
369,1736328214776x254888148938652300,2025-09-12T07:49:00.625Z,2025-09-12T07:49:00.625Z,2025-09-12T07:49:00.625Z,66000,2025-01-08T09:23:34.783Z,2024-11-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:34.862Z,"[""1730526059671x605085150272553000"", ""1731083391014x696964154187841500""]",non_authenticated_user_eternalgy_live,,
370,1736328215316x754372681293739300,2025-09-12T07:49:00.636Z,2025-09-12T07:49:00.636Z,2025-09-12T07:49:00.636Z,161880,2025-01-08T09:23:35.321Z,2024-10-01 00:00:00+00,1705310368576x495044364446539650,2025-05-13T05:05:52.179Z,"[""1729241355521x940134282677452800"", ""1729411097161x543943955522256900"", ""1729654834339x166834201351684100"", ""1730389843060x282662670237433860"", ""1730391217428x381410132439859200""]",non_authenticated_user_eternalgy_live,2025-05-12T16:00:00.000Z,
371,1736328215819x940324287714884400,2025-09-12T07:49:00.648Z,2025-09-12T07:49:00.648Z,2025-09-12T07:49:00.648Z,113692,2025-01-08T09:23:35.824Z,2024-09-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:36.115Z,"[""1724215478393x660500189578264600"", ""1724929328699x560440725452619800"", ""1725350976683x828792122583285800""]",non_authenticated_user_eternalgy_live,2024-11-27T08:15:47.649Z,
372,1736328216708x536966516911363300,2025-09-12T07:49:00.653Z,2025-09-12T07:49:00.653Z,2025-09-12T07:49:00.653Z,20686.54,2025-01-08T09:23:36.736Z,2024-08-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:37.581Z,"[""1724565511673x808124826712014800""]",non_authenticated_user_eternalgy_live,2024-09-25T13:59:19.187Z,
373,1736328218028x194254830779523100,2025-09-12T07:49:00.673Z,2025-09-12T07:49:00.673Z,2025-09-12T07:49:00.673Z,,2025-01-08T09:23:38.034Z,2024-07-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:38.111Z,,non_authenticated_user_eternalgy_live,,
374,1736328218442x679112228994733600,2025-09-12T07:49:00.677Z,2025-09-12T07:49:00.677Z,2025-09-12T07:49:00.677Z,,2025-01-08T09:23:38.447Z,2024-06-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:38.564Z,,non_authenticated_user_eternalgy_live,,
375,1736328218947x112452953194671630,2025-09-12T07:49:00.691Z,2025-09-12T07:49:00.691Z,2025-09-12T07:49:00.691Z,,2025-01-08T09:23:38.954Z,2024-05-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:39.068Z,,non_authenticated_user_eternalgy_live,,
376,1736328219377x542813132770277900,2025-09-12T07:49:00.696Z,2025-09-12T07:49:00.696Z,2025-09-12T07:49:00.696Z,,2025-01-08T09:23:39.382Z,2024-04-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:39.456Z,,non_authenticated_user_eternalgy_live,,
377,1736328219747x741473148406262000,2025-09-12T07:49:00.699Z,2025-09-12T07:49:00.699Z,2025-09-12T07:49:00.699Z,,2025-01-08T09:23:39.755Z,2024-03-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:39.835Z,,non_authenticated_user_eternalgy_live,,
378,1736328220119x597345795370567400,2025-09-12T07:49:00.703Z,2025-09-12T07:49:00.703Z,2025-09-12T07:49:00.703Z,,2025-01-08T09:23:40.124Z,2024-02-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:40.201Z,,non_authenticated_user_eternalgy_live,,
379,1736328220504x766581100423856800,2025-09-12T07:49:00.719Z,2025-09-12T07:49:00.719Z,2025-09-12T07:49:00.719Z,,2025-01-08T09:23:40.511Z,2024-01-01 00:00:00+00,1705310368576x495044364446539650,2025-01-08T09:23:40.588Z,,non_authenticated_user_eternalgy_live,,
380,1736328230937x641735072019973900,2025-09-12T07:49:00.726Z,2025-09-12T07:49:00.726Z,2025-09-12T07:49:00.726Z,,2025-01-08T09:23:50.945Z,2024-12-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:51.058Z,,non_authenticated_user_eternalgy_live,,
381,1736328231462x604804753775852900,2025-09-12T07:49:00.730Z,2025-09-12T07:49:00.730Z,2025-09-12T07:49:00.730Z,35750,2025-01-08T09:23:51.468Z,2024-11-01 00:00:00+00,1701156315108x244274503703943550,2025-05-15T23:58:21.458Z,"[""1730197504265x219400532326350850""]",non_authenticated_user_eternalgy_live,2025-05-14T16:00:00.000Z,
382,1736328232346x219552510390669020,2025-09-12T07:49:00.742Z,2025-09-12T07:49:00.742Z,2025-09-12T07:49:00.742Z,47896,2025-01-08T09:23:52.377Z,2024-10-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:52.696Z,"[""1728817328652x729874626196013000""]",non_authenticated_user_eternalgy_live,,
383,1736328233361x642726575436696400,2025-09-12T07:49:00.750Z,2025-09-12T07:49:00.750Z,2025-09-12T07:49:00.750Z,79870,2025-01-08T09:23:53.366Z,2024-09-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:53.513Z,"[""1723879926171x927618179735224300"", ""1726019784676x491709458468306940""]",non_authenticated_user_eternalgy_live,,
384,1736328233901x594234939913929300,2025-09-12T07:49:00.754Z,2025-09-12T07:49:00.754Z,2025-09-12T07:49:00.754Z,10730,2025-01-08T09:23:53.907Z,2024-08-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:53.985Z,,non_authenticated_user_eternalgy_live,,
385,1736328234478x917784543575989000,2025-09-12T07:49:00.759Z,2025-09-12T07:49:00.759Z,2025-09-12T07:49:00.759Z,,2025-01-08T09:23:54.483Z,2024-07-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:54.573Z,,non_authenticated_user_eternalgy_live,,
386,1736328234838x753605522848967800,2025-09-12T07:49:00.762Z,2025-09-12T07:49:00.762Z,2025-09-12T07:49:00.762Z,,2025-01-08T09:23:54.845Z,2024-06-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:54.916Z,,non_authenticated_user_eternalgy_live,,
387,1736328235262x898380237754882800,2025-09-12T07:49:00.787Z,2025-09-12T07:49:00.787Z,2025-09-12T07:49:00.787Z,,2025-01-08T09:23:55.267Z,2024-05-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:55.338Z,,non_authenticated_user_eternalgy_live,,
388,1736328235612x877685135167567400,2025-09-12T07:49:00.806Z,2025-09-12T07:49:00.806Z,2025-09-12T07:49:00.806Z,,2025-01-08T09:23:55.618Z,2024-04-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:55.683Z,,non_authenticated_user_eternalgy_live,,
389,1736328235994x367728608642776450,2025-09-12T07:49:00.810Z,2025-09-12T07:49:00.810Z,2025-09-12T07:49:00.810Z,,2025-01-08T09:23:56.003Z,2024-03-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:56.089Z,,non_authenticated_user_eternalgy_live,,
390,1736328236407x927319100689205900,2025-09-12T07:49:00.814Z,2025-09-12T07:49:00.814Z,2025-09-12T07:49:00.814Z,,2025-01-08T09:23:56.415Z,2024-02-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:56.504Z,,non_authenticated_user_eternalgy_live,,
391,1736328236746x821799177620467800,2025-09-12T07:49:00.829Z,2025-09-12T07:49:00.829Z,2025-09-12T07:49:00.829Z,,2025-01-08T09:23:56.752Z,2024-01-01 00:00:00+00,1701156315108x244274503703943550,2025-01-08T09:23:56.809Z,,non_authenticated_user_eternalgy_live,,
392,1736579307840x631369089077808800,2025-09-12T07:49:00.849Z,2025-09-12T07:49:00.849Z,2025-09-12T07:49:00.849Z,135300,2025-01-11T07:08:27.845Z,2024-12-01 00:00:00+00,1728448967761x229871273357597600,2025-05-07T00:11:07.517Z,"[""1733706502773x212191602565185540"", ""1734515560643x719337539102310400"", ""1734517155076x731805902708146200"", ""1734601238685x792599582900486100"", ""1735517884268x355286627965730800""]",non_authenticated_user_eternalgy_live,2025-05-01T16:00:00.000Z,1
393,1736579308997x464311737777054900,2025-09-12T07:49:00.857Z,2025-09-12T07:49:00.857Z,2025-09-12T07:49:00.857Z,148485,2025-01-11T07:08:29.005Z,2024-11-01 00:00:00+00,1728448967761x229871273357597600,2025-02-18T07:18:20.762Z,"[""1730343174073x835205764851695600"", ""1730734192154x679742367386828800"", ""1732781803918x526110693232476200"", ""1732857197732x151641109259878400""]",non_authenticated_user_eternalgy_live,2025-02-17T16:00:00.000Z,
394,1736579309523x783621865634109200,2025-09-12T07:49:00.864Z,2025-09-12T07:49:00.864Z,2025-09-12T07:49:00.864Z,117500,2025-01-11T07:08:29.528Z,2024-10-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:29.605Z,"[""1728727730735x515719331194339300"", ""1728814821619x129363362591801340"", ""1730106703015x512115102855987200"", ""1730202883011x332542827471831040""]",non_authenticated_user_eternalgy_live,,
395,1736579310128x987464245707698600,2025-09-12T07:49:00.869Z,2025-09-12T07:49:00.869Z,2025-09-12T07:49:00.869Z,,2025-01-11T07:08:30.133Z,2024-09-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:30.210Z,,non_authenticated_user_eternalgy_live,,
396,1736579310467x946307213458661400,2025-09-12T07:49:00.872Z,2025-09-12T07:49:00.872Z,2025-09-12T07:49:00.872Z,,2025-01-11T07:08:30.473Z,2024-08-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:30.549Z,,non_authenticated_user_eternalgy_live,,
397,1736579310800x580125079373228200,2025-09-12T07:49:00.875Z,2025-09-12T07:49:00.875Z,2025-09-12T07:49:00.875Z,,2025-01-11T07:08:30.805Z,2024-07-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:30.881Z,,non_authenticated_user_eternalgy_live,,
398,1736579311138x660732893386677400,2025-09-12T07:49:00.879Z,2025-09-12T07:49:00.879Z,2025-09-12T07:49:00.879Z,,2025-01-11T07:08:31.144Z,2024-06-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:31.214Z,,non_authenticated_user_eternalgy_live,,
399,1736579311482x399748299248553500,2025-09-12T07:49:00.883Z,2025-09-12T07:49:00.883Z,2025-09-12T07:49:00.883Z,,2025-01-11T07:08:31.489Z,2024-05-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:31.557Z,,non_authenticated_user_eternalgy_live,,
400,1736579311801x552938225296556700,2025-09-12T07:49:00.886Z,2025-09-12T07:49:00.886Z,2025-09-12T07:49:00.886Z,,2025-01-11T07:08:31.806Z,2024-04-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:31.902Z,,non_authenticated_user_eternalgy_live,,
401,1736579312303x523079936493393600,2025-09-12T07:49:01.602Z,2025-09-12T07:49:01.602Z,2025-09-12T07:49:01.602Z,,2025-01-11T07:08:32.309Z,2024-03-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:32.483Z,,non_authenticated_user_eternalgy_live,,
402,1736579312770x908612207111840100,2025-09-12T07:49:01.916Z,2025-09-12T07:49:01.916Z,2025-09-12T07:49:01.916Z,,2025-01-11T07:08:32.778Z,2024-02-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:32.914Z,,non_authenticated_user_eternalgy_live,,
403,1736579313178x389621064481444600,2025-09-12T07:49:01.993Z,2025-09-12T07:49:01.993Z,2025-09-12T07:49:01.993Z,,2025-01-11T07:08:33.183Z,2024-01-01 00:00:00+00,1728448967761x229871273357597600,2025-01-11T07:08:33.246Z,,non_authenticated_user_eternalgy_live,,
404,1736580283052x855778434590359400,2025-09-12T07:49:02.002Z,2025-09-12T07:49:02.002Z,2025-09-12T07:49:02.002Z,,2025-01-11T07:24:43.058Z,2024-12-01 00:00:00+00,1734319684587x966850740226094800,2025-01-11T07:24:43.132Z,,non_authenticated_user_eternalgy_live,,
